prompt,output
"Sia $N$ un intero positivo. $N$ è detto un $\textit{7-10 double}$ se le cifre della rappresentazione in base 7 di $N$ formano un numero in base 10 che è il doppio di $N$. Ad esempio, $51$ è un 7-10 double perché la sua rappresentazione in base 7 è $102$. Qual è il più grande 7-10 double?
","Un intero positivo \( N \) è chiamato 7-10 doppio se le cifre della sua rappresentazione in base 7, lette come un numero in base 10, sono uguali al doppio di \( N \). Per trovare il più grande \( N \) di questo tipo:

1. **Comprensione del problema**:
   - Se \( N \) ha cifre in base 7 \( d_k d_{k-1} \ldots d_0 \), allora \( N = \sum_{i=0}^k d_i \cdot 7^i \).
   - L'interpretazione in base 10 di queste cifre è \( D = \sum_{i=0}^k d_i \cdot 10^i \).
   - Abbiamo bisogno che \( D = 2N \).

2. **Equazioni chiave**:
   - Per un numero \( N \) con cifre \( d_k d_{k-1} \ldots d_0 \) in base 7, l'equazione è:
     \[
     \sum_{i=0}^k d_i \cdot 10^i = 2 \sum_{i=0}^k d_i \cdot 7^i
     \]
   - Questo si semplifica in:
     \[
     \sum_{i=0}^k d_i (10^i - 2 \cdot 7^i) = 0
     \]

3. **Analisi dei numeri a tre cifre**:
   - Per un numero a tre cifre in base 7, siano le cifre \( d_2, d_1, d_0 \).
   - L'equazione diventa:
     \[
     2d_2 - 4d_1 - d_0 = 0
     \]
   - Considerando diversi valori per \( d_0 \) (0, 2, 4, 6) e risolvendo le equazioni risultanti, troviamo soluzioni valide per \( N \).

4. **Verifica delle possibili soluzioni**:
   - Per \( d_0 = 0 \):
     - \( 2d_2 - 4d_1 = 0 \rightarrow d_2 = 2d_1 \)
     - Soluzioni: \( N = 105, 210, 315 \)
   - Per \( d_0 = 2 \):
     - \( 2d_2 - 4d_1 - 2 = 0 \rightarrow d_2 = 2d_1 + 1 \)
     - Soluzioni: \( N = 51, 156, 261 \)
   - Per \( d_0 = 4 \):
     - \( 2d_2 - 4d_1 - 4 = 0 \rightarrow d_2 = 2d_1 + 2 \)
     - Soluzioni: \( N = 102, 207, 312 \)
   - Per \( d_0 = 6 \):
     - \( 2d_2 - 4d_1 - 6 = 0 \rightarrow d_2 = 2d_1 + 3 \)
     - Soluzioni: \( N = 153, 258 \)

5. **Soluzione più grande**:
   - La soluzione più grande trovata è \( N = 315 \), che in base 7 è \( 630 \). Convertendo \( 630 \) dalla base 10 alla base 7, verifichiamo che \( 2 \times 315 = 630 \).

Quindi, il più grande 7-10 doppio è \(\boxed{315}\)."
"Sia dato un intero $m$. Il polinomio $x^3 - 2011x + m$ ha tre radici intere $a$, $b$ e $c$. Trovare $|a| + |b| + |c|$.
","Dato il polinomio \(x^3 - 2011x + m\) con radici intere \(a\), \(b\) e \(c\), dobbiamo trovare \(|a| + |b| + |c|\).

Usando le formule di Vieta, sappiamo che:
1. \(a + b + c = 0\)
2. \(ab + bc + ac = -2011\)
3. \(abc = -m\)

Iniziamo esprimendo la somma dei prodotti in termini di una variabile. Poiché \(a + b + c = 0\), possiamo sostituire \(c = -a - b\) nella seconda equazione:
\[
ab + bc + ac = ab + (-a - b)a + (-a - b)b = ab - a^2 - ab - ab - b^2 = -a^2 - b^2 - ab
\]
Questo si semplifica in:
\[
ab - c^2 = -2011 \implies ab - (-a - b)^2 = -2011
\]
Riscrivendo, otteniamo:
\[
ab - (a^2 + 2ab + b^2) = -2011 \implies -a^2 - ab - b^2 = -2011 \implies a^2 + ab + b^2 = 2011
\]

Successivamente, risolviamo l'equazione diofantea \(3d^2 + e^2 = 2011\). Controllando i possibili valori, troviamo che \(d = 5\) ed \(e = 44\) soddisfano l'equazione:
\[
3(5^2) + 44^2 = 75 + 1936 = 2011
\]

Questo porta alle radici \(a = 39\), \(b = -49\) e \(c = 10\) (o permutazioni con cambiamenti di segno). La somma dei valori assoluti è:
\[
|39| + |-49| + |10| = 39 + 49 + 10 = 98
\]

Pertanto, la risposta finale è:
\[
\boxed{98}
\]"
"Trova tutti i numeri $n$ per i quali esistono tre radici dell'unità di ordine $n$ (non necessariamente distinte) la cui somma è $1$.
","Per trovare tutti i numeri \( n \) per i quali esistono tre radici dell'unità di ordine \( n \) la cui somma è 1, iniziamo considerando le proprietà delle radici dell'unità.

1. **Per \( n \) pari**:
   - Le radici dell'unità includono \( 1 \) e \( -1 \).
   - Possiamo scegliere le radici \( 1 \), \( 1 \) e \( -1 \). La loro somma è \( 1 + 1 + (-1) = 1 \).
   - Questa costruzione funziona per qualsiasi \( n \) pari perché \( -1 \) è una radice dell'unità di ordine \( 2 \), che è un divisore di qualsiasi \( n \) pari.

2. **Per \( n \) dispari**:
   - L'unica radice dell'unità reale è \( 1 \).
   - Qualsiasi somma di tre radici dell'unità sarebbe \( 3 \) (se tutte e tre le radici sono \( 1 \)) o un numero complesso (se almeno una radice è complessa). La somma \( 1 + 2 \text{Re}(a) \) (dove \( a \) è una radice complessa) non può essere uguale a \( 1 \) perché la parte reale di una radice dell'unità non reale di ordine dispari non può essere zero.

Pertanto, gli unici numeri \( n \) per i quali esistono tre radici dell'unità di ordine \( n \) la cui somma è 1 sono gli interi positivi pari.

\[
\boxed{\text{Tutti gli interi positivi pari}}
\]"
"Sia $S = \{2^0,2^1,2^2,\ldots,2^{10}\}$. Considera tutte le possibili differenze positive di coppie di elementi di $S$. Sia $N$ la somma di tutte queste differenze. Trova il resto quando $N$ è diviso per $1000$.
","Dato l'insieme \( S = \{2^0, 2^1, 2^2, \ldots, 2^{10}\} \), dobbiamo trovare la somma di tutte le differenze positive delle coppie di elementi di \( S \) e quindi trovare il resto quando questa somma \( N \) è divisa per 1000.

Innanzitutto, notiamo che ogni elemento in \( S \) è una potenza di 2, che va da \( 2^0 \) a \( 2^{10} \). Dobbiamo considerare tutte le coppie \((2^j, 2^i)\) dove \( j > i \) e calcolare la somma delle loro differenze \( 2^j - 2^i \).

Per affrontare questo problema, consideriamo la somma \( N \) come segue:
\[
N = \sum_{j=1}^{10} \sum_{i=0}^{j-1} (2^j - 2^i)
\]

Questo può essere suddiviso in due somme:
\[
N = \sum_{j=1}^{10} \left( \sum_{i=0}^{j-1} 2^j - \sum_{i=0}^{j-1} 2^i \right)
\]

Le somme interne sono valutate come:
\[
\sum_{i=0}^{j-1} 2^j = j \cdot 2^j \quad \text{e} \quad \sum_{i=0}^{j-1} 2^i = 2^j - 1
\]

Quindi, l'espressione per \( N \) diventa:
\[
N = \sum_{j=1}^{10} \left( j \cdot 2^j - (2^j - 1) \right) = \sum_{j=1}^{10} \left( (j - 1) \cdot 2^j + 1 \right)
\]

Questo può essere suddiviso in due somme separate:
\[
N = \sum_{j=1}^{10} (j - 1) \cdot 2^j + \sum_{j=1}^{10} 1
\]

Calcolando ogni parte separatamente, troviamo prima la somma \(\sum_{j=1}^{10} (j - 1) \cdot 2^j\):
\[
\sum_{j=1}^{10} (j - 1) \cdot 2^j = \sum_{j=1}^{10} j \cdot 2^j - \sum_{j=1}^{10} 2^j
\]

Usando la formula per la somma \( \sum_{j=1}^{n} j \cdot 2^j \):
\[
\sum_{j=1}^{10} j \cdot 2^j = (10 - 1) \cdot 2^{11} + 2 = 9 \cdot 2048 + 2 = 18434
\]

E la somma \( \sum_{j=1}^{10} 2^j \):
\[
\sum_{j=1}^{10} 2^j = 2^{11} - 2 = 2048 - 2 = 2046
\]

Quindi:
\[
\sum_{j=1}^{10} (j - 1) \cdot 2^j = 18434 - 2046 = 16388
\]

La seconda somma è semplicemente:
\[
\sum_{j=1}^{10} 1 = 10
\]

Combinando questi risultati:
\[
N = 16388 + 10 = 16398
\]

Infine, il resto quando \( 16398 \) viene diviso per 1000 è:
\[
16398 \mod 1000 = 398
\]

Quindi, la risposta finale è:
\[
\boxed{398}
\]"
"Ogni quadrato unitario di una griglia 3x3 è colorato di blu o di rosso. Per ogni quadrato, è ugualmente probabile che venga utilizzato uno dei due colori. La probabilità di ottenere una griglia che non abbia un quadrato rosso 2x2 è $\frac{m}{n}$, dove $m$ e $n$ sono interi positivi primi tra loro. Trova $m+n$.
","Per trovare la probabilità che una griglia 3x3 colorata casualmente non contenga alcun quadrato 2x2 interamente rosso, iniziamo calcolando il numero totale di colorazioni possibili, che è \(2^9 = 512\).

Successivamente, utilizziamo l'approccio di conteggio complementare per determinare il numero di colorazioni che hanno almeno un quadrato 2x2 tutto rosso. Applichiamo il principio di inclusione-esclusione per tenere conto delle sovrapposizioni.

1. **Primo termine (quadrati 2x2 individuali):** Ci sono 4 quadrati di questo tipo, ognuno dei quali contribuisce con \(2^5 = 32\) colorazioni. Totale: \(4 \times 32 = 128\).

2. **Secondo termine (coppie sovrapposte):**
   - Quattro coppie si sovrappongono su un blocco 2x1, ciascuna delle quali contribuisce con \(2^3 = 8\) colorazioni. Totale: \(4 \times 8 = 32\).
   - Due coppie si sovrappongono su un singolo quadrato, ciascuna delle quali contribuisce con \(2^2 = 4\) colorazioni. Totale: \(2 \times 4 = 8\).
   - Totale combinato per coppie sovrapposte: \(32 + 8 = 40\).

3. **Terzo termine (sovrapposizioni triple):** Ogni trio di quadrati 2x2 si sovrappone in modo tale che 8 quadrati siano rossi, lasciando 1 quadrato arbitrario. Ogni trio contribuisce con 2 colorazioni e ci sono 4 trii. Totale: \(4 \times 2 = 8\).

4. **Quarto termine (tutti e quattro i quadrati 2x2):** Solo una colorazione in cui l'intera griglia è rossa. Totale: \(1\).

Usando l'inclusione-esclusione, il numero di colorazioni con almeno un quadrato 2x2 tutto rosso è:
\[
128 - 40 + 8 - 1 = 95
\]

Quindi, il numero di colorazioni senza alcun quadrato 2x2 tutto rosso è:
\[
512 - 95 = 417
\]

La probabilità è \(\frac{417}{512}\). Poiché 417 e 512 sono coprimi, i valori sono \(m = 417\) e \(n = 512\). Pertanto, \(m + n = 417 + 512 = 929\).

\[
\boxed{929}
\]"
"La funzione $f$, definita sull'insieme delle coppie ordinate di interi positivi, soddisfa le seguenti proprietà: \[f(x, x) = x,\; f(x, y) = f(y, x), {\rm \ e\ } (x+y)f(x, y) = yf(x, x+y).\] Calcolare $f(14,52)$.
","Dato la funzione \( f \) definita sulle coppie ordinate di interi positivi con le proprietà:
1. \( f(x, x) = x \)
2. \( f(x, y) = f(y, x) \)
3. \( (x + y) f(x, y) = y f(x, x + y) \)

Dobbiamo calcolare \( f(14, 52) \).

Analizzando le proprietà e usando l'equazione funzionale, osserviamo che la funzione \( f \) assomiglia alla funzione del minimo comune multiplo (MCM). Verifichiamo ciò applicando ripetutamente la terza proprietà e controllando i risultati con i valori noti dell'MCM.

Usando la terza proprietà ricorsivamente, riduciamo \( f(14, 52) \) passo dopo passo:
- \( f(14, 52) = \frac{52}{52 - 14} \cdot f(14, 38) = \frac{52}{38} \cdot f(14, 38) \)
- \( f(14, 38) = \frac{38}{38 - 14} \cdot f(14, 24) = \frac{38}{24} \cdot f(14, 24) \)
- \( f(14, 24) = \frac{24}{24 - 14} \cdot f(14, 10) = \frac{24}{10} \cdot f(14, 10) \)
- \( f(14, 10) = \frac{14}{14 - 10} \cdot f(10, 4) = \frac{14}{4} \cdot f(10, 4) \)
- \( f(10, 4) = \frac{10}{10 - 4} \cdot f(4, 6) = \frac{10}{6} \cdot f(4, 6) \)
- \( f(4, 6) = \frac{6}{6 - 4} \cdot f(4, 2) = \frac{6}{2} \cdot f(4, 2) \)
- \( f(4, 2) = \frac{4}{4 - 2} \cdot f(2, 2) = \frac{4}{2} \cdot 2 = 4 \)

Ripercorrendo i calcoli, troviamo che ogni passaggio conferma che la funzione \( f \) produce l'MCM. Pertanto, il calcolo finale per \( f(14, 52) \) è l'MCM di 14 e 52.

L'MCM di 14 e 52 è calcolato come:
- MCD di 14 e 52 è 2.
- MCM \( = \frac{14 \times 52}{2} = 7 \times 52 = 364 \).

Pertanto, il valore di \( f(14, 52) \) è \(\boxed{364}\).
"
"Jon e Steve vanno in bicicletta lungo un sentiero parallelo a due binari ferroviari affiancati che corrono in direzione est/ovest. Jon va verso est a $20$ miglia all'ora, e Steve va verso ovest a $20$ miglia all'ora. Due treni di uguale lunghezza, che viaggiano in direzioni opposte a velocità costanti ma diverse, superano ciascuno i due ciclisti. Ogni treno impiega esattamente $1$ minuto per superare Jon. Il treno diretto a ovest impiega $10$ volte più tempo del treno diretto a est per superare Steve. La lunghezza di ogni treno è $\tfrac{m}{n}$ miglia, dove $m$ e $n$ sono interi positivi primi tra loro. Trovare $m+n$.
","Jon e Steve vanno in bicicletta lungo un sentiero parallelo a due binari del treno. Jon va verso est a 20 mph e Steve va verso ovest a 20 mph. Due treni di uguale lunghezza sorpassano i ciclisti, impiegando ciascuno 1 minuto per sorpassare Jon. Il treno diretto a ovest impiega 10 volte più tempo del treno diretto a est per sorpassare Steve. Dobbiamo trovare la lunghezza di ogni treno.

Passaggi chiave:
1. Sia \( L \) la lunghezza di ogni treno, \( v_e \) la velocità del treno diretto a est e \( v_w \) la velocità del treno diretto a ovest.
2. Il tempo impiegato da ogni treno per sorpassare Jon è di 1 minuto (1/60 di ora). Questo ci dà:
   \[
   \frac{L}{v_e - 20} = \frac{1}{60} \quad \text{e} \quad \frac{L}{v_w + 20} = \frac{1}{60}
   \]
3. Risolvendo queste equazioni, troviamo:
   \[
   v_e - 20 = v_w + 20 \implies v_e = v_w + 40
   \]
4. Per Steve, il treno diretto a ovest impiega 10 volte più tempo del treno diretto a est per sorpassarlo:
   \[
   \frac{L}{v_w - 20} = 10 \cdot \frac{L}{v_e + 20}
   \]
5. Sostituiamo \( v_e = v_w + 40 \) nell'equazione:
   \[
   \frac{1}{v_w - 20} = \frac{10}{v_w + 60}
   \]
6. Risolvendo per \( v_w \):
   \[
   v_w + 60 = 10(v_w - 20) \implies v_w = \frac{260}{9} \text{ mph}
   \]
7. Quindi \( v_e = \frac{260}{9} + 40 = \frac{620}{9} \text{ mph} \).
8. Calcoliamo \( L \) usando \( L = \frac{v_e - 20}{60} \):
   \[
   L = \frac{\frac{620}{9} - 20}{60} = \frac{\frac{440}{9}}{60} = \frac{22}{27} \text{ miglia}
   \]
9. La lunghezza di ogni treno è \( \frac{22}{27} \), quindi \( m = 22 \) e \( n = 27 \). Quindi, \( m + n = 49 \).

\[
\boxed{49}
\]"
"I vertici di un nonagono regolare (poligono a 9 lati) devono essere etichettati con le cifre da 1 a 9 in modo tale che la somma dei numeri su ogni tre vertici consecutivi sia un multiplo di 3. Due disposizioni accettabili sono considerate indistinguibili se una può essere ottenuta dall'altra ruotando il nonagono nel piano. Trovare il numero di disposizioni accettabili distinguibili.
","Per risolvere il problema di trovare il numero di disposizioni accettabili distinguibili per etichettare i vertici di un nonagono regolare con le cifre da 1 a 9 in modo che la somma di ogni tre vertici consecutivi sia un multiplo di 3, iniziamo analizzando i residui modulo 3 delle cifre. Le cifre da 1 a 9 possono essere classificate in base ai loro residui modulo 3 come segue:
- Residuo 0: {3, 6, 9}
- Residuo 1: {1, 4, 7}
- Residuo 2: {2, 5, 8}

Dato il vincolo che la somma di ogni tre cifre consecutive deve essere divisibile per 3, determiniamo che i residui devono ripetersi ogni tre vertici. Questo ci porta a raggruppare i vertici in tre gruppi (Gruppo 0, Gruppo 1, Gruppo 2) ciascuno spaziato di tre posizioni. A ogni gruppo deve essere assegnato uno dei residui 0, 1 o 2 in modo che la somma dei residui per ogni insieme di tre vertici consecutivi sia 0 modulo 3. Poiché la somma dei residui 0, 1 e 2 è 0 modulo 3, qualsiasi permutazione di questi residui assegnati ai gruppi soddisferà la condizione della somma.

Successivamente, consideriamo il numero di modi per permutare i residui all'interno di ogni gruppo. Ci sono 3! modi per assegnare i residui ai gruppi e 3! modi per permutare le cifre all'interno di ogni gruppo di residui. Questo ci dà un totale di \(3! \times (3!)^3 = 6 \times 6^3 = 1296\) disposizioni prima di considerare la simmetria rotazionale.

Per tenere conto della simmetria rotazionale, usiamo il Lemma di Burnside. Il gruppo rotazionale del nonagono ha 9 elementi (rotazioni da 0 a 8 posizioni). Tuttavia, solo la rotazione identità (0 posizioni) fissa qualsiasi disposizione. Per tutte le altre rotazioni, i cicli introdotti dalla rotazione richiederebbero la ripetizione delle etichette, il che è impossibile poiché tutte le cifre devono essere univoche. Pertanto, il numero di disposizioni fisse sotto rotazioni non identità è 0.

Applicando il Lemma di Burnside, il numero di disposizioni distinguibili è:
\[
\frac{1}{9} \left( \text{Fix}(\text{identità}) + \sum_{k=1}^8 \text{Fix}(k) \right) = \frac{1}{9} \left( 1296 + 0 + 0 + \cdots + 0 \right) = \frac{1296}{9} = 144
\]

Pertanto, il numero di disposizioni accettabili distinguibili è \(\boxed{144}\).
"
"Gary ha comprato una bevanda grande, ma ne ha bevuto solo $m/n$, dove $m$ e $n$ sono interi positivi relativamente primi. Se ne avesse comprata la metà e ne avesse bevuta il doppio, avrebbe sprecato solo $2/9$ della bevanda sprecata inizialmente. Trova $m+n$.
","Sia la quantità iniziale acquistata da Gary pari a 1 unità. Ne ha bevuto \( \frac{m}{n} \), quindi la quantità sprecata è \( 1 - \frac{m}{n} \).

Nel secondo scenario, ha acquistato la metà (cioè \( \frac{1}{2} \) unità) e ha bevuto il doppio (cioè \( 2 \times \frac{m}{n} \)). La quantità sprecata in questo caso è \( \frac{1}{2} - 2 \times \frac{m}{n} \).

Secondo il problema, la quantità sprecata nel secondo scenario è \( \frac{2}{9} \) della quantità sprecata originale. Impostando l'equazione:

\[
\frac{1}{2} - 2 \times \frac{m}{n} = \frac{2}{9} \left( 1 - \frac{m}{n} \right)
\]

Sia \( x = \frac{m}{n} \). Sostituendo \( x \) nell'equazione:

\[
\frac{1}{2} - 2x = \frac{2}{9}(1 - x)
\]

Moltiplicando entrambi i lati per 18 per eliminare i denominatori:

\[
9 - 36x = 4(1 - x)
\]

Espandendo e semplificando:

\[
9 - 36x = 4 - 4x
\]

\[
9 - 4 = 36x - 4x
\]

\[
5 = 32x
\]

Risolvendo per \( x \):

\[
x = \frac{5}{32}
\]

Poiché \( \frac{m}{n} = \frac{5}{32} \) e 5 e 32 sono coprimi, abbiamo \( m = 5 \) e \( n = 32 \). Pertanto, \( m + n = 5 + 32 = 37 \).

La risposta finale è \(\boxed{37}\).
"
"Nel triangolo $ABC,$ se la mediana $\overline{AD}$ forma un angolo di $45^\circ$ con il lato $\overline{BC},$ allora trova il valore di $|\cot B - \cot C|.$
","Dato il triangolo \(ABC\) con mediana \(AD\) che forma un angolo di \(45^\circ\) con il lato \(BC\), dobbiamo trovare il valore di \(|\cot B - \cot C|\).

1. **Impostazione Coordinate**:
   - Posizioniamo \(B\) in \((-1, 0)\) e \(C\) in \((1, 0)\) con \(D\) come punto medio \((0, 0)\) di \(BC\).
   - Il punto \(A\) è sulla retta \(y = x\) o \(y = -x\) poiché l'angolo tra \(AD\) e \(BC\) è di \(45^\circ\).

2. **Vettori e Prodotto Scalare**:
   - Per il punto \(A(t, t)\):
     - Vettori in \(B\): \(\overrightarrow{BA} = (t + 1, t)\) e \(\overrightarrow{BC} = (2, 0)\).
     - Vettori in \(C\): \(\overrightarrow{CA} = (t - 1, t)\) e \(\overrightarrow{CB} = (-2, 0)\).

3. **Calcoli**:
   - **Angolo \(B\)**:
     - \(\cos \theta_B = \frac{(t + 1) \cdot 2}{|\overrightarrow{BA}| \cdot |\overrightarrow{BC}|}\) e \(\sin \theta_B\) dal prodotto vettoriale.
     - \(\cot B = \frac{(t + 1)}{t}\).
   - **Angolo \(C\)**:
     - \(\cos \theta_C = \frac{(1 - t) \cdot (-2)}{|\overrightarrow{CA}| \cdot |\overrightarrow{CB}|}\) e \(\sin \theta_C\) dal prodotto vettoriale.
     - \(\cot C = \frac{(1 - t)}{t}\).

4. **Risultato**:
   - La differenza \(|\cot B - \cot C|\) si semplifica a:
     \[
     \left| \frac{t + 1}{t} - \frac{1 - t}{t} \right| = \left| \frac{2t}{t} \right| = 2
     \]

Pertanto, il valore di \(|\cot B - \cot C|\) è \(\boxed{2}\).
"
"Calcola $\sum_{k=1}^{1007}\left(\cos \left(\frac{\pi k}{1007}\right)\right)^{2014}$.
","Per calcolare la somma \(\sum_{k=1}^{1007}\left(\cos \left(\frac{\pi k}{1007}\right)\right)^{2014}\), iniziamo riconoscendo che l'esponente 2014 è pari, il che ci consente di utilizzare identità trigonometriche e proprietà delle radici dell'unità.

1. **Utilizzo della Formula di Eulero ed Espansione Binomiale**:
   - Esprimere \(\cos \theta\) come \(\frac{e^{i\theta} + e^{-i\theta}}{2}\).
   - Espandere \(\left(\cos \theta\right)^{2014}\) usando il teorema binomiale:
     \[
     \left(\cos \theta\right)^{2014} = \left(\frac{e^{i\theta} + e^{-i\theta}}{2}\right)^{2014} = \frac{1}{2^{2014}} \sum_{j=0}^{2014} \binom{2014}{j} e^{i\theta(2014 - 2j)}
     \]

2. **Sommando su \(k\)**:
   - Sostituire \(\theta = \frac{\pi k}{1007}\) e sommare su \(k\) da 1 a 1007:
     \[
     \sum_{k=1}^{1007} \left(\cos \frac{\pi k}{1007}\right)^{2014} = \frac{1}{2^{2014}} \sum_{j=0}^{2014} \binom{2014}{j} \sum_{k=1}^{1007} e^{i \frac{\pi k}{1007} (2014 - 2j)}
     \]

3. **Valutando la Somma Interna**:
   - La somma interna \(\sum_{k=1}^{1007} e^{i \frac{2\pi k (1007 - j)}{1007}}\) è diversa da zero solo quando \(1007 - j\) è un multiplo di 1007. Ciò si verifica quando \(j = 0\), \(j = 1007\) o \(j = 2014\).
   - Per questi valori di \(j\), la somma interna è pari a 1007. Per altri valori, la somma è 0.

4. **Combinando Risultati**:
   - I termini sopravvissuti sono quando \(j = 0\), \(j = 1007\) e \(j = 2014\), il che porta a:
     \[
     \sum_{k=1}^{1007} \left(\cos \frac{\pi k}{1007}\right)^{2014} = \frac{1007}{2^{2014}} \left( \binom{2014}{0} + \binom{2014}{1007} + \binom{2014}{2014} \right)
     \]

5. **Semplificando l'Espressione**:
   - Usando \(\binom{2014}{0} = \binom{2014}{2014} = 1\), otteniamo:
     \[
     \sum_{k=1}^{1007} \left(\cos \frac{\pi k}{1007}\right)^{2014} = \frac{1007}{2^{2014}} \left( 2 + \binom{2014}{1007} \right)
     \]

Pertanto, la risposta finale è:
\[
\boxed{\dfrac{1007 \left( 2 + \dbinom{2014}{1007} \right)}{2^{2014}}}
\]"
"Determina quale tra gli insiemi di stati menzionati di seguito sono solo stati entangled:
(a) (1/√30)* (|00>+ 2i|01>− 3|10>− 4i|11>)
(b) (1/5)* (|00>+ 2i|01>− 2|10>− 4i|11>)
(c) (1/2)(|00>+ |01>+|10>− |11>)
(d) (1/2)(|00>+ |01>-|10>− |11>)
Risposte possibili:
(A) b,d
(B) a,c
(C) c,d
(D) a,b
","Per determinare quali stati sono entangled, utilizziamo la condizione necessaria e sufficiente per la separabilità: per uno stato \(a|00\rangle + b|01\rangle + c|10\rangle + d|11\rangle\), esso è separabile se e solo se \(ad = bc\).

**Stato (a):** \(\frac{1}{\sqrt{30}}(|00\rangle + 2i|01\rangle - 3|10\rangle - 4i|11\rangle)\)
- Coefficienti: \(a = 1\), \(b = 2i\), \(c = -3\), \(d = -4i\)
- \(ad = 1 \cdot (-4i) = -4i\)
- \(bc = (2i) \cdot (-3) = -6i\)
- \(-4i \neq -6i\) ⇒ Entangled

**Stato (b):** \(\frac{1}{5}(|00\rangle + 2i|01\rangle - 2|10\rangle - 4i|11\rangle)\)
- Coefficienti: \(a = 1\), \(b = 2i\), \(c = -2\), \(d = -4i\)
- \(ad = 1 \cdot (-4i) = -4i\)
- \(bc = (2i) \cdot (-2) = -4i\)
- \(-4i = -4i\) ⇒ Separabile (Non Entangled)

**Stato (c):** \(\frac{1}{2}(|00\rangle + |01\rangle + |10\rangle - |11\rangle)\)
- Coefficienti: \(a = 1\), \(b = 1\), \(c = 1\), \(d = -1\)
- \(ad = 1 \cdot (-1) = -1\)
- \(bc = 1 \cdot 1 = 1\)
- \(-1 \neq 1\) ⇒ Entangled

**Stato (d):** \(\frac{1}{2}(|00\rangle + |01\rangle - |10\rangle - |11\rangle)\)
- Coefficienti: \(a = 1\), \(b = 1\), \(c = -1\), \(d = -1\)
- \(ad = 1 \cdot (-1) = -1\)
- \(bc = 1 \cdot (-1) = -1\)
- \(-1 = -1\) ⇒ Separabile (Non Entangled)

Quindi, gli stati entangled sono (a) e (c). La risposta corretta è \(\boxed{B}\).
"
"Sia $L$ la retta di pendenza $\frac{5}{12}$ che contiene il punto $A = (24,-1)$ , e sia $M$ la retta perpendicolare alla retta $L$ che contiene il punto $B = (5,6)$ . Gli assi coordinati originali vengono cancellati, e la retta $L$ diventa l'asse $x$ e la retta $M$ l'asse $y$. Nel nuovo sistema di coordinate, il punto $A$ si trova sull'asse $x$ positivo e il punto $B$ si trova sull'asse $y$ positivo. Il punto $P$ con coordinate $(-14,27)$ nel sistema originale ha coordinate $(\alpha,\beta)$ nel nuovo sistema di coordinate. Trovare $\alpha + \beta$ .
","Innanzitutto, troviamo le equazioni delle rette \(L\) e \(M\). La retta \(L\) ha una pendenza di \(\frac{5}{12}\) e passa per il punto \(A = (24, -1)\):
\[
y + 1 = \frac{5}{12}(x - 24) \implies 5x - 12y - 132 = 0
\]
La retta \(M\) è perpendicolare a \(L\) con una pendenza di \(-\frac{12}{5}\) e passa per il punto \(B = (5, 6)\):
\[
y - 6 = -\frac{12}{5}(x - 5) \implies 12x + 5y - 90 = 0
\]

Successivamente, troviamo il punto di intersezione \(O\) delle rette \(L\) e \(M\). Risolvendo il sistema:
\[
\begin{cases}
5x - 12y = 132 \\
12x + 5y = 90
\end{cases}
\]
troviamo \(O = \left( \frac{1740}{169}, -\frac{1134}{169} \right)\).

Trasliamo le coordinate originali sottraendo le coordinate di \(O\) dal punto \(P(-14, 27)\):
\[
\left( -14 - \frac{1740}{169}, 27 + \frac{1134}{169} \right) = \left( \frac{-4106}{169}, \frac{5697}{169} \right)
\]

Successivamente, ruotiamo le coordinate traslate di \(-\theta\) dove \(\theta\) è l'angolo che la retta \(L\) forma con l'asse x originale. La matrice di rotazione per \(-\theta\) con \(\cos\theta = \frac{12}{13}\) e \(\sin\theta = \frac{5}{13}\) è:
\[
\alpha = \left( \frac{-4106}{169} \right) \cdot \frac{12}{13} + \left( \frac{5697}{169} \right) \cdot \frac{5}{13}
\]
\[
\beta = -\left( \frac{-4106}{169} \right) \cdot \frac{5}{13} + \left( \frac{5697}{169} \right) \cdot \frac{12}{13}
\]

Calcolando questi:
\[
\alpha = \frac{-4106 \cdot 12 + 5697 \cdot 5}{169 \cdot 13} = \frac{-20787}{2197}
\]
\[
\beta = \frac{4106 \cdot 5 + 5697 \cdot 12}{169 \cdot 13} = \frac{88894}{2197}
\]

Infine, sommiamo \(\alpha\) e \(\beta\):
\[
\alpha + \beta = \frac{-20787 + 88894}{2197} = \frac{68107}{2197} = 31
\]

Quindi, la risposta è:
\[
\boxed{31}
\]"
