prompt,output
"Aku maca ing buku Essential C# 3.0 lan .NET 3.5 menawane:

  Asil GetHashCode() salawase umur sawijining objek kudu
  tetep (nilaine padha), sanajan data objek kasebut owah. Ing akeh
  kahanan, sampeyan kudu nyimpen asil metode kanggo njamin iki.

Apa pedoman iki bener?
Aku wis nyoba sawetara tipe bawaan ing .NET lan ora tumindak kaya iki.
","Jawabané lumrahé, iku minangka paugeran kang sah, nanging mungkin dudu aturan kang sah. Uga ora nyritakaké kabèh crita.

Intiné yaiku kanggo tipe mutable, kowé ora bisa nganggo basis kode hash ing data mutable amarga rong objèk sing padha kudu ngasilaké kode hash sing padha lan kode hash kudu valid kanggo sak dawaning umur objèk. Yèn kode hash owah, kowé bakal entuk objèk sing ilang ing koleksi hash amarga wis ora manggon ing bin hash sing bener.
Tuladhané, objèk A ngasilaké hash 1. Dadi, objèk iku mlebu ing bin 1 ing tabel hash. Banjur kowé ngowahi objèk A nganti ngasilaké hash 2. Nalika tabel hash nggolèki objèk iku, tabel bakal nggolèki ing bin 2 lan ora bisa nemokaké objèk iku - objèk kasebut dadi yatim piatu ing bin 1. Iki sebabe kode hash ora kena owah kanggo sak dawaning umur objèk, lan mung salah sawijining alasan kenapa nulis implementasi GetHashCode iku nglarani buntut.

Paugeran mung minangka tuntunan, dudu aturan. Kasunyatane, ```GetHashCode``` mung kudu manut paugeran iki nalika ana kaya sing ngarepake objèk kasebut manut paugeran, kayata nalika disimpen ing tabel hash. Yèn kowé ora nggandheng arep nggunakaké objèk kowé ing tabel hash (utawa liya-liyané sing ngandelaké aturan ```GetHashCode```), implementasimu ora perlu manut paugeran kasebut. Nalika kowé weruh ""kanggo sak dawaning umur objèk"", kowé kudu maca ""kanggo wektu objèk kudu kerja sama karo tabel hash"" utawa sing padha. Kaya umume perkara, ```GetHashCode``` iku babagan ngerti kapan kudu nglanggar aturan.
"
"Mliginipun ing dolanan kilat utawi peluru, saged ugi wonten pemain ingkang mindhah bidak kanthi boten sah, umpaminipun rokade nglangkungi sekak.

* Menawi mungsuh ngertos mindhah bidak boten sah punika, miturut pamanggih kula pemain ingkang mindhah bidak boten sah kedah mindhah bidak ingkang sami kanthi sah, menawi wonten. Kados pundi menawi boten wonten mindhah bidak ingkang sah?
* Kados pundi menawi mungsuh, awit saking kapepet wekdal, boten ngertos mindhah bidak boten sah lajeng mindhah bidak. Punapa ingkang kedadosan sasampunipun mangertos? Punapa tiyang ingkang mindhah bidak boten sah dipunanggep kalah? Utawi sedaya dolanan dipunbatalke?

Punapa wonten aturan baku kangge kahanan kados makaten punika?
","Iki sejatine mung kanggo game ing papan (amarga server catur online nyegah langkah ilegal).

Ing game kontrol wektu standar, miturut aturan USCF, nalika langkah ilegal dingerteni dening salah sawijining pemain, sawetara perkara kedadeyan. Kaping pisanan, langkah ilegal kudu ditindakake sajrone 10 langkah pungkasan. Yen ora, mula posisi saiki tetep, lan dolanan diterusake. Yen dianggep langkah kasebut anyar, posisi kasebut dibalekake menyang posisi sadurunge langkah ilegal.
Banjur, pemain sing nindakake langkah ilegal saiki kudu nindakake langkah legal kanthi potongan sing padha (yen ana). Yen ora ana langkah legal, mula pemain bebas nindakake langkah apa wae. Iki amarga aturan tutul obah. Pungkasan, yen pemain sing salah wis menet jam, rong menit ""&quot;bonus&quot;"" ditambahake menyang jam mungsuh kanggo menehi ganti rugi kanggo wektu sing ilang lan kanggo ngukum pemain sing salah.
Ing ngisor iki kutipan sing cocog saka buku aturan USCF:

11A. Langkah ilegal sajrone sepuluh langkah pungkasan. Yen, sajrone game, ditemokake manawa salah sawijining sepuluh langkah pungkasan salah sawijining pemain ilegal, posisi kasebut bakal dibalekake kaya sadurunge langkah ilegal. Game kasebut banjur bakal diterusake kanthi ngetrapake Aturan 10, Potongan Sing Dideleng, kanggo langkah sing ngganti langkah ilegal. Yen posisi ora bisa dibalekake, mula langkah ilegal bakal tetep. Counter langkah ing jam sing duwe bisa diatur maneh.
11D. Langkah ilegal. Yen, pemain ngrampungake langkah ilegal kanthi menet jam, saliyane kewajiban sing biasane kanggo nindakake langkah legal kanthi potongan sing disentuh yen bisa, paukuman standar sing ditemtokake ing aturan 1C2a ditrapake (yaiku rong menit ditambahake menyang jam mungsuh).

Ing catur blitz, aturan beda. Miturut aturan WBCA (World Blitz Chess Association), pemain sing nindakake langkah ilegal langsung kalah ing game kasebut. Aturan iki asring ditrapake ing game kasual uga. Cara sing paling umum kedadeyan yaiku salah sawijining pemain ora ngerteni yen lagi dicenthang lan nindakake langkah sing ora metu saka centhang. Banjur pemain sing mriksa mung nyekel raja lan ngaku kamenangan.
Amarga blitz minangka game sing luwih cepet, langkah ilegal kudu dingerteni sajrone rong langkah. Yen ora, mula posisi saiki tetep lan dolanan diterusake.
Ora ana wektu nalika game dibatalake amarga langkah ilegal. Meh yen sawise game diwiwiti lan loro pemain nindakake langkah, asil menang, kalah, utawa imbang bakal direkam.
"
"Kados pundi nyetel efek klik tombol ing Android?
","Iku luwih prasaja yen sampeyan duwe akeh tombol gambar, lan sampeyan ora pengin nulis xml kanggo saben tombol.

Versi Kotlin:
```fun buttonEffect(button: View) {
    button.setOnTouchListener { v, event ->
        when (event.action) {
            MotionEvent.ACTION_DOWN -> {
                v.background.setColorFilter(-0x1f0b8adf, PorterDuff.Mode.SRC_ATOP)
                v.invalidate()
            }
            MotionEvent.ACTION_UP -> {
                v.background.clearColorFilter()
                v.invalidate()
            }
        }
        false
    }
}
```
Versi Java:
```public static void buttonEffect(View button){
    button.setOnTouchListener(new OnTouchListener() {
        public boolean onTouch(View v, MotionEvent event) {
            switch (event.getAction()) {
                case MotionEvent.ACTION_DOWN: {
                    v.getBackground().setColorFilter(0xe0f47521,PorterDuff.Mode.SRC_ATOP);
                    v.invalidate();
                    break;
                }
                case MotionEvent.ACTION_UP: {
                    v.getBackground().clearColorFilter();
                    v.invalidate();
                    break;
                }
            }
            return false;
        }
    });
}
```
"
"Sawijining artikel saka CNN ngandharake yen sawijining perwira polisi Michigan dilebokake ing cuti administratif amarga duwe materi KKK ing omahe: https://www.cnn.com/2019/08/10/us/michigan-officer-placed-on-leave-kkk-document-house/index.html. Materi kasebut ditemokake nalika calon panuku lagi ngubengi omahe.
Sanadyan aku kanthi keras ngukum KKK, apa perwira iki ora duwe hak masang apa wae sing dikarepake ing omahe anggere ora kanthi aktif lan sengaja njaluk kekerasan? Apa artikel kasebut ora dilindhungi miturut amandemen pisanan? Aku ngerti iki minangka conto sing ekstrem, lan minangka perwira polisi, gaweyane mbutuhake interaksi karo kabeh ras, nanging kajaba yen bisa dibuktekake yen dheweke fanatik lan efek negatif ing kinerja gaweyane, apa ora ilegal yen dipecat?
Para juragan bisa mbatesi pidato miturut kabijakan perusahaan nalika makarya, nanging kabeh kudu mulih ing sawijining titik. Apa watesan kasebut bisa ngetutake kita sawise ngrampungake jam kerja?
","Umumé, para juragan ing Amérika Sarékat bébas nyopot panjenengan saka pagawéan amarga guneman panjenengan. Amendemen Kapisan ora ditrapaké marang sapa waé kajaba pamaréntah (kajaba sawenèh kahanan sing winates nalika pihak swasta tumindak atas nama pamaréntah utawa njupuk peran pamaréntah, kaya nalika universitas swasta makaryakaké pulisi kampus). Yèn petugas iku dipecat saka pagawéan ing perusahaan swasta, iki dudu pitakonan sing narik kawigatèn -- wangsulané bakal cetha ""ora, ora ana klaim Amendemen Kapisan ing kéné."" Iku ora ateges hukum tenaga kerja ora bisa mèlu campur (contone, hukum fédheral nglarang nyopot karyawan amarga ngorganisir serikat, lan sawetara negara nglarang nyopot amarga guneman politik sanjabaning tugas); sanadyan mangkono, perlindungan hukum tenaga kerja ana déning statuta lan ora asale saka Amendemen Kapisan.
Sing ndadèkaké iki narik kawigatèn yaiku nalika pamaréntah mèlu campur. Bédha karo juragan swasta, agènsi pamaréntah kaiket déning Amendemen Kapisan. Ing Pickering v. Board of Education, Mahkamah Agung netepaké yèn iki mbatesi dhèwèké ing perané minangka juragan lan dhèwèké ora bisa mesthi nyopot karyawan amarga guneman. Pickering netapaké ujiimbangan, ing ngendi cilaka tumrap hak Amendemen Kapisan karyawan ditimbang karo kapentingan pamaréntah ing operasi sing efisien. Pengadilan wis menehi kaluwihan tartamtu marang departemen kepulisian anggoné ngukum guneman sing bisa ngapesaké kapercayan lan keyakinan masarakat marang departemen kasebut. Sawijining petugas pulisi sing ngandharaké pandangan rasis, sanajan kanthi pribadi, bisa ngganggu èfèktivitas departemen kanthi serius yèn guneman kasebut digandhèngaké manèh karo dhèwèké. Contone, delengen ing Pappas v. Giuliani, ing ngendi Sirkuit Kapindho njunjung dhuwur panyopotan petugas NYPD amarga ngirim kanthi anonim omongan rasis saka omah ing wektu sanjabaning tugasé.
Wangsulan liyané nerangaké yèn pitakonan utama yaiku babagan kaslametan publik: apa petugas kasebut bisa dipercaya nindakaké tugasé tanpa bias. Nanging kuwi dudu siji-sijiné pertimbangan sing sah kanggo juragan pamaréntah. Pengadilan wis bola-bali netepaké yèn panemune publik marang agènsi iku kuwatir sing sah, utamané nalika ngomong babagan agènsi (kaya pulisi) sing tugasé mbutuhaké njaga sesambungan sing apik karo masarakat. Ing Pappas, petugas kasebut ditugasaké minangka operator komputer sing ora sesambungan karo masarakat, nanging dhèwèké isih dadi petugas pulisi sing gunemané duwé potensi dhuwur kanggo ngapesaké sesambungan NYPD karo masarakat.
"
"Kekuatan ngrujuk marang apa ing matematika? Apa iku ide formal?
","Upami sampeyan duwe teorema sing unine ""Yen $X$, mula $Y$."" Ana rong cara kanggo nguatake pratelan teorema kasebut:

* Ngira-ngira luwih sithik. Yen sampeyan bisa ngurangi cacahing hipotesis, nanging isih bisa mbuktekake kesimpulan sing padha, mula sampeyan wis mbuktekake asil sing luwih ""kuwat"" (ing pangertèn aplikasi ing luwih akeh kahanan).
* Mbuktekake luwih akeh. Yen sampeyan bisa njaga hipotesis sing padha, nanging nambahake informasi luwih akeh menyang kesimpulan, mula sampeyan uga ngasilake asil sing luwih ""kuwat"".

Ing ngisor iki conto gampang saka Geometri.

Sokur $ABCD$ minangka persegi dowo (dudu bujur sangkar). Banjur garis bagi sudut internal saka saben pojok ketemu ing patang titik $WXYZ$, yaiku pojok saka persegi dowo.

(Sampeyan butuh syarat yen $ABCD$ dudu bujur sangkar amarga yen bujur sangkar, kabeh garis bagi sudut bakal pas ing siji titik.)
Ing ngisor iki sawetara cara kanggo nguatake teorema kasebut:

* Hipotesis ""$ABCD$ minangka persegi dowo (dudu bujur sangkar)"" bisa dilonggarke dadi ""$ABCD$ minangka paralelogram (dudu belah ketupat)"". Kesimpulan yen $WXYZ$ minangka persegi dowo isih bener.
* Utawa, sampeyan bisa njaga hipotesis asli yen $ABCD$ minangka persegi dowo (dudu bujur sangkar), lan nguatake kesimpulan kanggo ngarani yen $WXYZ$ ora mung persegi dowo, nanging bujur sangkar.
* Sawise rampung, sampeyan bisa nguatake kesimpulan saka teorema kasebut luwih akeh, kanthi nyathet yen diagonal bujur sangkar $WXYZ$ dawane padha karo prabédan dawane sisi $ABCD$.
* Sawise sampeyan ngerti, sampeyan saiki bisa nguatake teorema kasebut luwih akeh kanthi (pungkasan) ngilangi hipotesis yen $ABCD$ dudu bujur sangkar, lan kalebu kasus ing ngendi papat garis bagi sudut pas ing siji titik minangka mbentuk bujur sangkar ""degenerate"" kanthi diagonal dawane nol.
"
"Apa vegetarian bisa mengaruhi umur pangarep-arep?
Apa lumrahe vegetarian umure luwih dawa mung merga pola makane?
","Inggih, miturut makalah saking American Society for Clinical Nutrition.

> Asil: Panaliten tumrap 6 panaliten nuduhaken trend ingkang mekaten: 1) Konsumsi daging ingkang sakedhik sanget gegayutan kaliyan panurun resiko seda ingkang signifikan ing 4 panaliten, panurun resiko seda ingkang boten signifikan ing panaliten kaping gangsal, lan meh boten wonten gegayutanipun ing panaliten kaping enem; 2) 2 panaliten ingkang konsumsi daging ingkang sakedhik nurunaken resiko seda kanthi signifikan ugi nuduhaken bilih wekdal ingkang langkung dangu (≥ 2 dekade) ngetrapaken pola mangan menika ndadosaken panurun resiko seda ingkang signifikan lan paningkatan pangarep-arep urip ingkang signifikan 3.6-taun (95% CI: 1.4, 5.8 taun); lan 3) efek pangreksa saking konsumsi daging ingkang sakedhik sanget kadosipun suda sasampunipun umur 90 taun. Bedanipun ing kaluwihan gesangipun para vegetarian saged kadadosan amargi bentenipun panaliten ingkang nyolok anggenipun nyetel variabel pengganggu, definisi vegetarian, kesalahan pangukuran, sebaran umur, efek sukarelawan sehat, lan konsumsi panganan nabati tartamtu dening para vegetarian.

TL;DR:

* daging sakedhik = resiko seda suda,
* daging sakedhik wekdal dangu = rata-rata urip langkung 3 taun + resiko seda suda,
* sasampunipun umur 90 taun boten mangan daging boten nyuda resiko seda malih.

> Kesimpulan: Data kohort prospektif saking tiyang diwasa ing Amerika Utara lan Eropa ngangkat kamungkinan bilih pola gesang ingkang kalebet konsumsi daging ingkang sakedhik sanget gegayutan kaliyan umur dawa.

Dados, riset ilmiah negesaken bilih vegetarianisme saged nulungi supados gesang langkung dangu, nanging utaminipun ngirangi resiko seda. (upamane boten saged urip ngantos 105 taun, nanging kamungkinan boten seda nalika umur 55 taun)
"
"Apa bedane obyek lan obyek pendamping ing kelas ing Kotlin?
Tuladha:
```kotlin
class KelasKu {
    object Panyekel {
        //sawetara
    }
    companion object {
        //sawetara
    }
}
```
Aku wis maca manawa obyek pendamping kudu digunakake, yen parameter/metode sing ana gegayutan raket karo kelase.
Nanging kenapa ana uga kamungkinan ngumumake obyek normal ing kelas? Amarga tumindake persis kaya pendamping, nanging kudu duwe jeneng.
Apa ana bedane ing siklus urip ""statik"" (aku saka sisih Jawa)?
","Ana rong jinis panggunaan ```object``` sing beda, yaiku ekspresi lan deklarasi.

Ekspresi Object
Ekspresi object bisa digunakake nalika kelas perlu modifikasi sethithik, nanging ora prelu nggawe subkelas anyar kabeh. Kelas inner anonim minangka conto sing apik babagan iki.
```button.setOnClickListener(object: View.OnClickListener() {
    override fun onClick(view: View) {
        // acara klik
    }
})
```
Siji bab sing kudu diwaspadai yaiku kelas inner anonim bisa ngakses variabel saka cakupan sing ngapit, lan variabel kasebut ora kudu ```final```. Iki tegese variabel sing digunakake ing njero kelas inner anonim sing ora dianggep ```final``` bisa ngganti nilai kanthi ora dikarepke sadurunge diakses.

Deklarasi Object
Deklarasi object mirip karo deklarasi variabel lan mulane ora bisa digunakake ing sisih tengen pernyataan penugasan. Deklarasi object migunani banget kanggo ngimplementasikake pola Singleton.
```object MySingletonObject {
    fun getInstance(): MySingletonObject {
        // ngasilake siji instance object
    }
}
```
Lan cara ```getInstance``` banjur bisa ditindakake kaya iki.
```MySingletonObject.getInstance()
```

Companion Object
Companion object minangka jinis deklarasi object tartamtu sing ngidini object tumindak meh padha karo object statis ing basa liya (kayata Java). Nambahake ```companion``` ing deklarasi object ngidini nambah fungsi ""statis"" menyang object sanajan konsep statis sing sejatine ora ana ing Kotlin. Iki minangka conto kelas kanthi cara instance lan cara companion.
```class MyClass {
  companion object MyCompanionObject {
    fun actsAsStatic() {
      // nindakake samubarang
    }
  }
  fun instanceMethod() {
    // nindakake samubarang
  }
}
```
Nindakake cara instance bakal katon kaya iki.
```var myClass = MyClass()
myClass.instanceMethod()
```
Nindakake cara companion object bakal katon kaya iki.
```MyClass.actsAsStatic()
```
Delengen dokumentasi Kotlin kanggo informasi luwih lengkap.
"
"Aku wis ngroot ponselku. Saiki terus piye? Apa sing tak entuk saka ngroot?
","Kanthi ringkes, ngroot sistem Android tegese ngatasi watesan sing ditindakake dening pabrikan. Wong bisa uga pengin ngono amarga macem-macem alasan, nanging sing utama yaiku kamardikan. Duwe telpon sing di-root tegese sampeyan duwe kabeh kontrol ing piranti sampeyan.

Alesan utama wong ngroot telpon yaiku kanggo nginstal ROM khusus. ROM khusus asring dikenal amarga perbaikan kinerja lan fitur eksklusif sing ora ana ing ROM pabrikan, kaya nginstal aplikasi ing sdcard utawa njupuk gambar layar. ROM khusus uga bisa dadi alternatif nganyari sistem kanggo piranti sing ditinggalake dening pabrik. Sampeyan bisa ndeleng review ROM populer, minangka conto, ing kene.

Ngroot Android uga ngidini sampeyan nyopot aplikasi bawaan sing ora digunakake utawa ora dikarepake, saliyane sing nglanggar privasi pangguna (pirsani CarrierIQ). Alesan utama liyane kanggo nindakake iku kanggo entuk luwih akeh ruang ing panyimpenan internal. Piranti sing di-root ngidini sampeyan nginstal meh kabeh aplikasi sing mbutuhake akses root. Aplikasi kasebut umume ngarahake nindakake apa wae sing ora bisa ditindakake tanpa hak istimewa kasebut. Akeh aplikasi sing migunani ditampilake ing jawaban sadurunge, nanging sampeyan bisa nemokake luwih akeh kasedhiya ing Google Play. Sampeyan bisa nemokake dhaptar aplikasi sing apik ing kene.
"
"Apa ana cara sing luwih apik kanggo nemtokake apa variabel ing ```Pandas``` lan/utawa ```NumPy``` iku ```numerik``` utawa ora?
Aku duwe ```kamus``` definisi dhewe kanthi ```dtypes``` minangka tombol lan ```numerik``` / ```ora``` minangka nilai.
","Sampeyan bisa nggunakake ```np.issubdtype``` kanggo mriksa yen dtype iku sub dtype saka ```np.number```. Tuladha:
```np.issubdtype(arr.dtype, np.number)  # ing ngendi arr iku array numpy
np.issubdtype(df['X'].dtype, np.number)  # ing ngendi df['X'] iku Series pandas
```
Iki bisa digunakake kanggo dtype numpy nanging gagal kanggo jinis tartamtu pandas kaya pd.Categorical kaya sing dicathet dening Thomas. Yen sampeyan nggunakake categoricals fungsi ```is_numeric_dtype``` saka pandas iku alternatif sing luwih apik tinimbang np.issubdtype.
```df = pd.DataFrame({'A': [1, 2, 3], 'B': [1.0, 2.0, 3.0],
                   'C': [1j, 2j, 3j], 'D': ['a', 'b', 'c']})
df
Out:
   A    B   C  D
0  1  1.0  1j  a
1  2  2.0  2j  b
2  3  3.0  3j  c
df.dtypes
Out:
A         int64
B       float64
C    complex128
D        object
dtype: object
```

```np.issubdtype(df['A'].dtype, np.number)
Out: True
np.issubdtype(df['B'].dtype, np.number)
Out: True
np.issubdtype(df['C'].dtype, np.number)
Out: True
np.issubdtype(df['D'].dtype, np.number)
Out: False
```
Kanggo sawetara kolom, sampeyan bisa nggunakake np.vectorize:
```is_number = np.vectorize(lambda x: np.issubdtype(x, np.number))
is_number(df.dtypes)
Out: array([ True,  True,  True, False], dtype=bool)
```
Lan kanggo pilihan, pandas saiki duwe ```select_dtypes```:
```df.select_dtypes(include=[np.number])
Out:
   A    B   C
0  1  1.0  1j
1  2  2.0  2j
2  3  3.0  3j
```
"
"Kanthi algoritma polinomial sing ngrampungake 2SAT, aku nemokake bingung yen 2SAT ana ing P nalika kabeh (utawa akeh liyane) conto SAT iku NP-Komplit. Apa sing ndadekake masalah iki beda? Apa sing ndadekake gampang banget (NL-Komplit - malah luwih gampang tinimbang P)?
","Punika panjelasan luwih gamblang lan prasaja kaya wangsulane MGwynne.
Kanthi $2$-SAT, sampeyan mung bisa nyatakake implikasi kanthi wujud $a \Rightarrow b$, ing ngendi $a$ lan $b$ minangka literal. Luwih tepat, saben $2$-klausa $l_1 \lor l_2$ bisa dimangerteni minangka pasangan implikasi: $\lnot l_1 \Rightarrow l_2$ lan $\lnot l_2 \Rightarrow l_1$. Yen sampeyan nyetel $a$ dadi bener, mula $b$ uga kudu bener. Yen sampeyan nyetel $b$ dadi salah, mula $a$ uga kudu salah. Implikasi kaya ngono iku langsung: ora ana pilihan, sampeyan mung duwe $1$ kemungkinan, ora ana ruang kanggo perkalian kasus. Sampeyan mung bisa ngetutake saben rantai implikasi sing bisa, lan ndeleng yen sampeyan tau ngasilake loro-lorone $\lnot l$ saka $l$ lan $l$ saka $\lnot l$: yen sampeyan nindakake kanggo sawetara $l$, mula rumus 2-SAT ora bisa dipenuhi, yen ora, bisa dipenuhi. Iku kasus yen jumlah rantai implikasi sing bisa dibatesi sacara polinomial ing ukuran rumus input.
Kanthi $3$-SAT, sampeyan bisa nyatakake implikasi kanthi wujud $a \Rightarrow b \lor c$, ing ngendi $a$, $b$ lan $c$ minangka literal. Saiki sampeyan lagi ana ing masalah: yen sampeyan nyetel $a$ dadi bener, mula salah siji $b$ utawa $c$ kudu bener, nanging sing endi? Sampeyan kudu nggawe pilihan: sampeyan duwe 2 kemungkinan. Ing kene perkalian kasus dadi bisa, lan ing ngendi ana bledosan kombinatorial.
Kanggo tembung liyane, $3$-SAT bisa nyatakake anane luwih saka siji kemungkinan, dene $2$-SAT ora duwe kemampuan kaya ngono. Persis anané luwih saka siji kemungkinan kaya ngono ($2$ kemungkinan ing kasus $3$-SAT, $k-1$ kemungkinan ing kasus $k$-SAT) sing nyebabake bledosan kombinatorial sing khas saka masalah NP-lengkap.
"
"Kenging punapa Sectumsempra sanes Kutukan Ingkang Mboten Saged Dipun Ampuni?
","Ora akeh wong sing ngerti Sectumsempra - wong-wong kuwi kudu ngerti yen mantra kuwi ana supaya bisa nglarang.
Severus Snape nyipta Sectumsempra nalika isih sekolah ing Hogwarts, lan ditulis ing buku Ramuane. Ketoke dheweke ora ngandhani akeh wong bab kuwi, bisa uga dheweke ora ngandhani sapa wae babar pisan.

""Harry meh wae nyimpen bukune maneh nalika dheweke weruh pojok kaca ditekuk; nalika dibukak, dheweke weruh mantra Sectumsempra, kanthi cathetan 'Kanggo Mungsuh', sing wis ditengeri sawetara minggu sadurunge."" - Harry Potter lan Pangeran Getih Campuran, Bab 24 (Sectumsempra)

Bukune didhelikake nganti Harry nemokake, lan Harry uga ora ngandhani jagad tukang sihir liyane bab kuwi. Severus dhewe katon nggunakake Sectumsempra nalika Pasukan ngalihake pitu Harry, lan Harry wis nggunakake kaping pirang-pirang sawise dheweke nemokake ing bukune Snape sing lawas. Lupin ngerti bab kuwi, amarga dheweke nggambarake minangka salah sawijining spesialisasine Snape.
Nanging, bisa uga dheweke minangka sawetara wong sing ngerti - ora dikenal akeh kaya telung Kutukan sing Ora Bisa Diapura. Ora ana wong liya, ing antara para Pangan Maut utawa Pasukan Phoenix, sing nate ujar nggunakake. Kemungkinan Kamentrian malah ora ngerti bab kuwi. Mula, Kamentrian ora bakal bisa nggawe keputusan kanggo nggolongake minangka Kutukan sing Ora Bisa Diapura, amarga dheweke bisa uga ora ngerti yen kuwi ana.
Yen Kamentrian ngerti bab kuwi, apa bakal digolongake minangka Ora Bisa Diapura?
Alesan kenapa ora digolongake minangka Kutukan sing Ora Bisa Diapura yaiku amarga Kamentrian ora bakal ngerti bab kuwi - dheweke ora bakal bisa nggawe keputusan babagan perkara sing ora dingerteni. Kuwi, dhewe, ora ngomong apa Kamentrian bakal nggolongake minangka kuwi yen dheweke ngerti bab kuwi.
Ora kabeh mantra sing bisa mbebayani digolongake minangka Kutukan sing Ora Bisa Diapura.
Nanging, ora ana jaminan babar pisan, yen Kamentrian ngerti bab Sectumsempra, dheweke bakal nggolongake minangka Kutukan sing Ora Bisa Diapura. Ana mantra liyane sing jelas bisa gawe cilaka. Kanggo menehi sawetara conto - Confringo, Flagrante, lan nggawe Fiendfyre kabeh potensial mbebayani nanging ora Ora Bisa Diapura.
Ora nate kasebut kenapa telung kutukan kasebut digolongake minangka sing Ora Bisa Diapura lan liyane ora, nanging katone amarga ana sawetara panggunaan kanggo dheweke sing ora ala. Paukuman kanggo nggunakake Kutukan sing Ora Bisa Diapura yaiku ukuman seumur hidup ing Azkaban, mula mung kutukan sing paling ala, sing arang banget duwe panggunaan non-Peteng, bakal digawe Ora Bisa Diapura.

""Saiki ... telung kutukan kasebut - Avada Kedavra, Imperius lan Cruciatus - dikenal minangka Kutukan sing Ora Bisa Diapura. Nggunakake salah sijine ing manungsa cukup kanggo entuk ukuman seumur hidup ing Azkaban."" - Harry Potter lan Piala Api, Bab 14 (Kutukan sing Ora Bisa Diapura)

Saiki, apa Sectumsempra cocog karo kritéria kanggo digawe Kutukan sing Ora Bisa Diapura?
Kayane ora - ngethok barang kaya pedhang. Bisa digunakake kanggo apa wae pedhang, piso utawa alat pemotong liyane bisa digunakake. Nalika nggunakake marang wong bisa dianggep Ora Bisa Diapura, mantra kasebut dhewe mung tumindak nglereni. Ana akeh perkara sing bisa dikarepake dening tukang sihir kanggo ngethok tanpa niat jahat; janganan, tali, kain, bahan bangunan. Amarga iki, katone ora mungkin sanajan Kamentrian ngerti bab kuwi, kuwi bakal digolongake minangka Kutukan sing Ora Bisa Diapura.
Kajaba iku, ana mantra panangkal kanggo Sectumsempra.

""Nyingkirake Harry kanthi kasar, dheweke sujud ing ndhuwur Malfoy, njupuk tongkat sihire lan ngetutake tatu jero sing digawe kutukane Harry, ngucapake mantra sing meh padha karo lagu. Aliran getihe katon saya suda; Snape ngusap residu saka raine Malfoy lan mbaleni mantrane. Saiki tatu-tatune katon nyambung."" - Harry Potter lan Pangeran Getih Campuran, Bab 24 (Sectumsempra)

Nalika tatu saka Sectumsempra ora bisa diobati kanthi mantra penyembuhan sing prasaja, nanging bisa diobati kanthi mantra panangkal.
Dadi - Sectumsempra kayane ora bakal digawe Ora Bisa Diapura yen Kamentrian ngerti.
"
"Kados pundi anggenipun nambahaken wekdal tundha dhateng program ing C#?
","Gunakake panuntun wektu kanthi interval sing disetel ing 2-3 detik.

Sampeyan duwe telung pilihan sing beda kanggo dipilih, gumantung saka jinis aplikasi sing sampeyan tulis:

* ```System.Timers.Timer```
* ```System.Windows.Forms.Timer```
* ```System.Threading.Timer```

Aja nggunakake ```Thread.Sleep``` yen aplikasi sampeyan kudu ngolah input apa wae ing thread kasebut ing wektu sing padha (WinForms, WPF), amarga ```Sleep``` bakal ngunci thread kasebut lan nyegah ngolah pesen liyane. Yen nganggep aplikasi siji-thread (kaya umume), kabeh aplikasi sampeyan bakal mandheg nanggapi, tinimbang mung nundha operasi kaya sing sampeyan karepake. Elinga yen bisa uga nggunakake Sleep ing aplikasi konsol murni amarga ora ana ""kedadeyan"" kanggo ditangani utawa ing thread sing kapisah (uga ```Task.Delay``` minangka pilihan sing luwih apik).
Saliyane panuntun wektu lan ```Sleep``` sampeyan bisa nggunakake ```Task.Delay``` sing minangka versi asinkron saka ```Sleep``` sing ora ngalangi thread saka ngolah kedadeyan (yen digunakake kanthi bener - aja ngowahi dadi turu tanpa wates kanthi ```.Wait()```).
``` public async void ClickHandler(...)
 {
      // apa wae sing kudu ditindakake sadurunge keterlambatan ana ing kene
      await Task.Delay(2000);
      // apa wae sing kudu ditindakake sawise keterlambatan.
 }
```
```await Task.Delay(2000)``` sing padha bisa digunakake ing metode ```Main``` saka aplikasi konsol yen sampeyan nggunakake C# 7.1 (Async main in MSDN blogs).
Elinga: nundha operasi kanthi ```Sleep``` duwe manfaat kanggo ngindhari kahanan balapan sing asale saka potensi miwiti sawetara operasi kanthi panuntun wektu/```Delay```. Sayange ngunci aplikasi adhedhasar UI ora bisa ditampa mula sampeyan kudu mikir babagan apa sing bakal kedadeyan yen sampeyan miwiti sawetara keterlambatan (yaiku yen dipicu dening klik tombol) - coba mateni tombol kasebut, utawa mbatalake panuntun wektu/tugas utawa priksa manawa operasi sing ditundha bisa ditindakake sawetara kaping kanthi aman.
"
